filename,label,transcript
audio_153.wav,4.5," You can hear a crowded market before you can see it. The near the cacophony of noises, the clenium of change, the ups and downs, as people rifle through their bags, trying to figure out which is the best peak to the bunch. Markets are big. Markets continue to be tight, with many people passing through each other like sardines, dreams, hoping to find the next best deal, you have people selling fruit, people selling produce that their own chickens made, you have people selling their own layers as though they are also somehow artisanal. In the morning you can have vendors coming in restocking as it gets to a war throughout the day. around 3 p.m., 4 p.m., we're slowly dying down."
audio_6.wav,3.0," My favourite hobby is grafting. I love how to let me connect with the nature and see the beauty of the plants growing. All I need are some basic tools like a shouldle, rake and watering can. I enjoy gardening both on my own for quite a reflection and sometimes with friends or family for a fun and a collaborative experience, whether I am digging in the soil alone or sharing the joy of gardening with others, it always brings me a sense of full on happiness. I love to learn. It is very interesting."
audio_46.wav,2.5," My favorite holiday season happened in last year and we, me and my family go there. We've been planning for a long time to go that place and it's about 145 km away from my home and that place is called Munnar which is a very heaven on earth place to visit and there is lot of place to visit moonar and we we specifically go away place called vatavada and vatavada is kind of a forest area which is really amazing and we we go there in the monsoon season and it's really amazing to visit that place it's a great experience"
audio_94.wav,3.5," The playground looks like a green filled with green grasses, different kind of toys, different kind of play, play games, activities, there are lots of activities there, you have the different kind of the swing, the roller coaster, you will have the exercise area. You have a bench and a chair, you have a table, you have a relaxing environment, then you hear lots of sound for the children when they play around, a lot of shouting, a lot of plain happiness in general. Yeah, that's how the playground looks like, and that's how it feels to be on the playground, which is very, very, very fun. for kids and adults in general."
audio_285.wav,3.0," One of my favorite holiday destinations in a small town, it has beautiful sandy location where you can relax under the sun. The water is clear and is perfect for swimming. The location is filled with charming shops and local restaurants serving with fresh foods. In the evenings you can stroll along the location enjoying the sea breeze and the sound of waves. There are also copy spots or cozy spots to watch the sunset and make it definitely make it a peaceful getaway. The laid back atmosphere and stunning views create the perfect escape from everyday life."
audio_109.wav,2.5," My favourite place to visit is La Basna, that is Lal Bahadur Sastri National Academy of Administration, which is situated in Mussoori. This is my favourite place because the civil servants who cleared UPSC may be attending the La Basna. This is the place where civil servants, which is the aspirants who cleared IAS, they will be training in that academy. That is the favourite place not only for me but for the candidates who practice civil services and it is situated in Musori and it is the best place for the IAS officers. Moreover, the best season to visit Mussoori is rainy season, winter season because Mussoori which is located near to Himalayas where it is covered with snow, it is a heavenly place."
audio_240_2.wav,2.0," My best time was when I am in childhood with my family, with my family I went to a tour and that day we enjoyed very lot with my family members and we played more games and we can spend more time on that place. moments are very special for me. When I thinking that day I would be very happy. All my family rumors makes that day very special everyone's life has their best days"
audio_248.wav,3.5, My topic is about to describe the best day of my life and the best day of my life is when I met my best friend and I couldn't say his name but he is such an understanding person and he is such an matured person and in every situation he understands me so well and without him I think my life wouldn't be like this and it would have so many changes without him him and I would have missed someone who is so close to me and so so who who understands me so well other than anyone and I think that's the day which I have met him and without the day without meeting him it will be so horrible that life was for me and he changed it so much in my life and yes the days are very special for me
audio_176.wav,2.0," All the marketing is packed with all people and I couldn't reach the sell what they're selling and I couldn't move. This is a very busy day. No, I'm smiling."
audio_4.wav,3.0," My favorite hobby is batting in a cricket. What I like about a hobby is that I just enjoy cricket, especially batting because this one, the tools required for this hobby is pretty much a cricket bat and someone who can ball the ball to you or who can use This is one of those form machines that pretty much aims the board at a liqueur. I enjoy practicing this hobby with the people because they can add variety to the board that I'll face and help me improve my experience. I also like how you can get anything that happens and it just makes the game much more fun that way."
audio_19.wav,4.5," The scene of a playground, almost we have a lot of swing and it has a soft floor like either soft mood, like that just makes it easier for kids to play, so when they're folded on horse themselves. Also, you might have a slide for kids and a trampoline for kids to jump on. There are lots of children playing around happily, jumping around, running around. Some have a spiral slide or straight slide. You might also have like a merry-go-round that will take the kids round and round."
audio_360_2.wav,3.0," Well, what I can describe the scene of a flood is there are lots of people who are homeless There are lots of people who doesn't have any shelter Cars that are torn up houses that are being broken down into pieces and Also schools are being suspended due to higher water and also what I can see on my flood there are lots of boats and man-made boats as well so that people can cross from a different place to another and what I also can see in flood There are lots of mud Trash there are lots of people who doesn't have anything to eat Due to the high water and at the same time some were dead on the"
audio_194_2.wav,5.0," Let's see. I'm at Eastern Market. The place is crowded. They're selling everything from clothing to jewelry to shoes. There's street vendors here. They're selling hot dogs, hamburgers, sliders, fish sandwiches, Mexican food, and Chinese food. It's pretty loud here so I have delay talk over the mic and in the morning it's a pretty lax crowd mostly old people looking for some great deals and then as it transitions into the evening you get more of the urban crowd single moms kids teenagers and then by night you get the rowdy a bunch the people coming home from the bar who just want to eat some of this delicious street food I don't know I would say that the Eastern market is a very good market and you should come in when you get the chance."
audio_182.wav,2.5," Android phone is better because so many things that I can do with like playing games, mobile games, unlike iphone and also the smart phone application that I use the most is Facebook because Facebook is one of my favorite app because Just, there's so many things that I can do with that app like playing movie, playing videos, playing or watching funny videos, etc."
audio_64.wav,2.5, I see a person trying to catch his fly but she was stopped by the police officer because her documents did not match and she doesn't look like the one in the photo so she missed the flight and now she is very angry and I see a lot of people and a lot of airplanes and a child running into the into the airport I saw a lot of stores selling food and and
audio_288.wav,2.0," Well, first of all, I have a very nice flight, everything was perfect, and then we get an amazing room with a lot of amenities, and the resort was amazing. We had incredible views all over the place, views to the beach, to the city, and well, The food and the restaurant in the resort were amazing. The food was spectacular. We tried everything on the menu. We had the most delicious wines and drinks and everything was perfect."
audio_102.wav,3.0," My favorite place to visit is Puerto Rico, this place is very peaceful, I had to travel from USA like New York and I need to take my plane to Puerto Rico to San Juan but there is like an island near Skokulebra and it's very very very small but with lots of beaches and places to go and eat food. The winter season is the most peaceful and beautiful."
audio_115.wav,4.0," I truly want to have one life goal, and that is not to die poor. While people may say that money does not buy happiness, or cannot buy happiness, money can essentially buy or at the very least take care of a lot of life's issues. Instead, issues will bring down your happiness. As such, I made it my goal in life to essentially accumulate as much wealth as possible. I know you for myself also for my family. The thought of growing old and yet be dependent on government programs as such far as me. Learn all for my family whom I cannot say are very dependable. As such, I will try my best in order to accumulate wealth that can essentially take care of all of us throughout our ages up until our Hopefully, time to demise."
audio_177.wav,3.5," My favorite place is visiting Hyderabad, a city in South Indian South India has a rich history and he is known for its cultural heritage, architecture and Q sign. One of the most iconic landmarks in Hyderabad is the Charminar, a 16th century monument with four grand arts located in the heart of the old city. The city also famous for its Golkonda fort, a massive fortress with impressive acoustics panoramic views of the surrounding area another notable attraction is the"
audio_154_2.wav,3.0," So the most applications or the application that I use the most is probably YouTube right now. It's a platform that you can watch videos. I usually watch two people PewDiePie and MrBeast. PewDiePie is, it was a gaming content creator before but right now because he's married, he has a kid. He's transitioned to family blogs and stuff like that. On the other hand, MrBeast has a lot of money, and he used that money to entertain people. Like me, you know."
audio_132.wav,2.0, hello so I remember when I arrived in Canada so and my first time to go in the the market there was a lot of people who also discuss everywhere so many goods people and a lot of things the very very wonderful place and I very appreciate this place and it was for me the first time to see all the things that I never seen in my life very interesting and I very appreciate it in this day
audio_125.wav,3.0," We went to our resort and there were many rooms, food, and beautiful places. We liked the pool and the friendly people who attended us that day. I remember the day was special for us because it was my birthday and the resort gave me a cake with a candle in it. I remember the color of my bikini day. I use that day in the resort and I recommend that resort because it's beautiful, clean, and easy to look for an Airbnb. I come back again. Yes, that was a beautiful resort."
audio_226.wav,3.0, well I love staying at a resort because it's it's it's it's fun it's you have time to spend with family with maybe your partner you enjoy the facilities of the resort and maybe like the pool maybe like the beach you enjoy a lot of food it's it's I don't know maybe if you if you find some activities besides their resort maybe something like snorkeling maybe something like scuba diving or jet skis that that
audio_203.wav,5.0," I think of a school playground, I think of the one that I had in elementary school and it was green and beige pretty much. It was like a combination of metal and plastic. It was different, it always was different levels so there would always be like stairs and stuff that you had to climb up to get to the top. I just think a lot of the games people would play is they would play chase. They would swing on a school playground. You can hear kids, you can hear them screaming and yelling and laughing. I feel like there's always adults like the teachers and stuff that are on the playground on the side. reminding the students not to run and to be careful and to be"
audio_306_2.wav,2.5, The airport is buzzing with activity as people are screaming around like lugging suitcases and looking at departure boats. So when I was on the airport I saw a mother was running towards his son with a sandal in his hand as maybe she was very angry with him. So she started beating him and I was laughing and other people were also staring at them what they are doing. So this was a very hilarious incident for me and it was shocking as well for some others.
audio_127_2.wav,2.0," My favorite place to visit is Tirumala, it is near Chittor district. There is a very favorite temple, in the temple Lord Venkateswara is there. There is a famous Buddhist dosha. I love that dosha very much. When I am travelling to that place with my friends, There is a very re-enjoyed with my friends and I visit so many places in that Tirumala."
audio_263.wav,2.0, My goal in life is to have a better life with my family. I have one kid and right now this is the time that I think the best time to change it to a better person and my goal is to be succeed to all of my dreams and to give a better life to my son and right now I'm trying to be a better person. That's why I'm here to do this to my life and I want to be a better version of myself and my only goal is to change it in this facility.
audio_73_2.wav,3.5, వార్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల్ల� నినినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినిని నినినిని నినినిని నినినిని నినినిని నినినిని నినినిని నినినినిని నినినినిని నిని� ლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლ
audio_76.wav,3.0," My goal in life is to have basic things that I can afford, basic human needs such as housing, The use of transportation could help a family. What changes me is the fear that if I don't work hard, I may not get this visitation. And the fear of feeling keeps me motivated to keep on going because this life is very hard to actually live and survive in."
audio_114.wav,2.0," Hey people, so now we are on the scene of the flood that happened yesterday. So we can see on the scene that there are a lot of cars that are under the water. We can see a lot of mud. We can see a lot of people that lost their things. So if you want to help these people that lost all their stuff, please feel free to reach me out so we can deposit them some money and if you are seeing this message and you have family with these issues please also reach me out so we can get as ecologists."
audio_117.wav,2.0, Product people in a market is very dangerous because and then it happened. Combinating is very dangerous because people are disinfected because of death. So avoid product market to avoid the virus aspect. That's it and thank you for listening.
audio_17.wav,3.0, There was a day in the airport that I wanted to go with my mom to Panama. In this day I was trying to buy her tickets but actually I didn't remember her ID number and she was in the bathroom. I was in front of the manager so I told her to wait for her but she told me that there was many people waiting for so I have to give her the details in that moment so I have to I have to leave the the
audio_67.wav,2.5," My favorite place to visit is Bangalore. The journey to Bangalore is very pleasant, I will enjoy the nature while traveling from my place to the Bangalore. I like the local food around the Bangalore. I like I like to have dosa and some fast food there. I would like to go to Bangalore in winter season. and have a good time."
audio_154.wav,3.0," So the most applications or the application that I use the most is probably YouTube right now. It's a platform that you can watch videos. I usually watch two people PewDiePie and MrBeast. PewDiePie is, it was a gaming content creator before but right now because he's married, he has a kid. He's transitioned to like family blog and stuff like that on the other hand. Mr. Beast is How would I explain it is he has a lot of money and he used that money to entertain people like me, you know"
audio_8.wav,2.0," My favorite sports, my favorite sports I would like to describe sports one of the cricket. Cricket is my favorite sports as I got the free time we are going to play for the cricket or with my friends and I am having a fun with them to play a cricket. Every weekend I am going to meet my friend for the playing cricket. Cricket is my favorite match, favorite sports. That's why we meet every weekend to play a game."
audio_20.wav,2.0," Well, the crowded market is really a big place, there's a woman who has a child and they are looking for some delicacies which will be something to their families and also there are also a lot of people around and looking for their foods. or it is about lunchtime and some people finish their meal and all of them are like a busy people who is around the crowded market all of them are doing their errands personally"
audio_141.wav,2.0, Describe the scene at the train station. There was a train coming and all the customers are waiting on the platform. The guard is patrolling to make sure all the customers are safe within the safe area before the train arrives and all the customers are about to enter the train upon arriving. The door will be open and then customers will be coming out giving way to the elders and to the persons with the disability and continue with the next train while waiting on the platform.
audio_363.wav,3.0," My biggest hobby is about riding a motorbike, and to ride a motorbike, I obviously need motorbike, and I have to... the motorbike needs to be taxed and emoted, and I need fuel and good weather and I like riding on my own possibly but when I go on my own it's just a short ride but when I go with others I can just follow them and they know great roads so I just follow and it can take all day."
audio_357.wav,2.5," So, recently in India there is a flood, recently there is a flood happening in our Kerala state, so this is like biggest natural clavities we gone through whole citizen of Kerala. So, that completely landslides done and the traffic jam because of that traffic also is impacted and human's day to day life also impacted very much because of that plight that local people they lost their life and so many business impact also happen and for tourist take a tourist spot so that"
audio_119.wav,2.0," My travel journey experience destination is in Tagaytay. Some of it is very cool and very special place to me. I like the food, local food, bulalo. And the dish is so very, very good. The taste is good. The place is very, very good. The particular time and day, I spend the sunny days because it's a... Sanilis to enjoy walking around and see the view."
audio_109_2.wav,2.5," My favourite place to visit is La Basna, that is Lal Bahadur Saske National Academy of Administration, which is situated in Mussoori. This is my favourite place because the civil servants who cleared UPSC may be attending the La Basna. This is the place where civil servants, the aspirants who cleared IAS, they will be training in that academy. It is the favourite place not only for me but for the candidates who practice civil services and it is situated in Musori and it is the best place for the IAS officers. Moreover, the best season to visit Mussoori is summer season, sorry, training season, winter season because Mussoori which is located near to Himalayas where it is covered with snow. It is a heavenly place."
audio_300.wav,4.5," My favorite place in the world to visit, at least from those that I've been, is New Orleans, Louisiana. It's a place that is just very near to my heart. My mom would always take me there as I was growing up. These are just between a vacation spot, you know, without my brother or sister. And it was just a magical place of fun, the kind that they wouldn't appreciate, you know. I love gumbo, it's one of my favorite foods, they're crawfish, and I'm caging through and through, you know. And Mardi Gras is the magical time to visit the city."
audio_238_2.wav,2.0," My school playground was very big and was very beautiful. In my school playground there are lot of trees and plants. There are so many types of plants and trees in my school playground. There are many students worth laid in this playground and playground was very big like company bag. There are a lot of rights, gym equipments and swings. So that's why students was very enjoy in in in my school playground. So my school playground was very beautiful like my school."
audio_305.wav,2.5, Pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag-pag- I felt so free while doing it. Every time I leave my house I don't make myself forget the tools so that if ever I get into an accident such as plating my tire So that I can have to use and then go home.
audio_61.wav,3.5," My goal in life is of course first to be part of Sutherland company and all I wanted is to have a greener pasture not only for myself but also but most importantly with my family, for my family and of course joining Sutherland for me is a great opportunity and I want to contribute positive performance not only by providing an exceptional customer service experience but also to be recognized as a performing agent in this company and after that I will of course work hard in order for me to get a promotion."
audio_80.wav,2.0," my stay at a resort it was unbelievable the first time that I was staying at a resort it was the Cameron Salinitas and we had these VIP passes where you can go anywhere with anyone that you'd like and you have buffet you have unlimited drinks it was an unbelievable experience the the time that I went there I was 18 years old and it was unbelievable because I went with my sister, my brother, my father, and also with my grandmother. We had a great time and it was an unbelievable time with them because I had to spend time with my family, which I don't have the time."
audio_292.wav,2.0," Yes I like to visit Dwaraka because the Dwaraka is one of the famous place in our country and I have also very good experience for this Dwaraka journey and some good food, some Some dishes are very good in this Dwarka. Mostly in Dwarka, Krishna Prasad is very good in Dwarka and also that time when I visited this Dwarka is Krishnashtami. The Krishnashtami was celebrated, the Dwarka is very famous and that's all."
audio_324.wav,3.5, My stay at our resort will consider the following variables weather activities accommodation people and expectations so every time I would go to our resort that would be preferably on summer for the weather I'll be doing lots of activities such as going to scuba diving doing sports and keeping myself busy with healthy activities. The accommodation is also a very important variable in order to rest and have a pleasant stay and not very crowded.
audio_262.wav,5.0," My goal in life is to have a good work-life balance so I can actually enjoy my life, but also be able to afford things I need in life to be happy. Ultimately, I would love to have a house so I can build equity, however, the market is really stupid at the moment. Interest rates are really high, there is a lot of demand in my area and we're on enough supply. makes me focused on it is the fact that my rent keeps going up every year and I am paying someone else's mortgage, essentially. I would like to have my own house. I am determined to get a house because I keep looking at Zillow and keep looking at houses and put offers on them that ultimately get denied. So I guess it's just gonna be down to persistence in going and saving money. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you."
audio_335.wav,3.0," My favourite hobby is gardening, because in gardening you get a bit close to what nature and you get to understand how nature really works. You will get to understand what is the use of peasants, because you are gardening and feeding the plant and watering it, but it will bloom only in spring season, but you have to water it in each and every day of the year. you will get the patience by watching it and by daily practicing your gardening practices. And I practice it on my own only because it is a time where there's no one between me and the nature. So it's a great time for me to spend with the nature because I like the greenery most and I like the sound of birds and butterflies so I like it the most and you should also try it. Thank you very much for watching."
audio_110.wav,4.0, I honestly don't think I've had the best day of my life or anything close to it. So I cannot really give my opinion on this experience or what made it special.
audio_336_2.wav,2.0, well what I can what I can describe of a school playground could be medikits playing around with a lot of toys that are given from the school I can see also lots of sport that they can play like volleyball basketball or even football that is the one of the most popular sport that it's here in group. I think that the enjoyment in this place is kind of interesting because kids tend to play a lot and not care a lot about the school but they really like this place.
audio_174.wav,3.0," Okay, so exploring my favorite spot, an adventure to the beach where clear waters, warm suns and tall palms create a perfect haven of relaxation and joy. Also a detailed exploration of my favorite place to visit, where a crystalline water spec and substance green bear fit and also I have my favorite place to visit which is my favorite place is Baywalk that Baywalk is full of memories like my friends and my friends we go there and make a memories and talk with each charger and loop top like that. I like to go there because yeah"
audio_142.wav,3.0," My school has a big playground. It has large boundary wall. We play all types of games in the playground. We will play volleyball, hockey, football, cricket and basketball. Our school principal encourages all students to play one or the game. We have very strong teams of players. They practice different games in the playground. Various matches are held on this playground. The PD instructor of our school gives us training in the playground. He encourages all the players, our teams have won many prizes in sports and games, our school playground has produced many great players, they play at the national list, national level I am proud of my school playground, that's all from my side for the school playground."
audio_319.wav,3.0," The people are there in the market to purchase the products in the market and to get the required things and they sell their products in the market. The people are there to purchase the things they require and the sound came from there is very noisy and which leads us to lost interest on the market means where a lot of people are used to be there and the cowl should be more and more and then the cowl that is seen in the area makes us to feel like happy to see those people and then the cowl is always being like arrogant in nature to purchase their things they require, which is what I saw in the ground and the thing is here is."
audio_254.wav,3.5," Okay, so a day in a school playground, it might be so fun. It really starts with the arrival of children in the morning after they study, like for a time. They are greeted by their teachers and get some time to sit laying, usually with a big free play where they can explore toys, books or puzzles. Once everyone is present the class might get a little more green and discussion about the base activities this could be include singing songs talking about the water or sharing something special mmm I kids like to play in a playground with balls and"
audio_240.wav,2.0," My best day was when I am in childhood with my family I went to a tour and that day we enjoyed very lot with my family members and we played more games and we can spend more time on that place. If that moments are very special for me. When I thinking that day I would be very, very happy. All my family members makes that day very special. Everyone's life has their best days."
audio_149.wav,3.5," The airport is buzzing with activity as people scurry around, lugging suitcases, looking at departure boards. The sound of announcement over the intercom fills the air as travelers wait in long lines to check in and pass through security. The smell of coffee and food fills the air as people grab a quick bite to eat before their flight. Families with children run around excitedly looking at the planes through the endless windows. Flight crews rush through the terminal, pulling their wheelie suitcase behind them."
audio_251.wav,3.0, جوٹپور my favorite place to visit is جوٹپور it is a magnificent malhargar fort the journey to malhargar fort is an adventurous in itself starting with the approach to the city through the erdic landscape of rajistan as the near jodhpur the landscape changes the slightly improving fort روکی ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہیل ہی اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپنے ساتھ سکتا ہے کہ اپ
audio_181.wav,2.5, My favorite hobby is to irritate my best friend because it gives lots of thrill and enjoyment to me. It is a time pass. We both also enjoyed. We got some memories. We almost want to spend more time and it is my favorite hobby because he treats me like he treats me like a kid so i always want to irritate him he also likes to irritate me because we both have same mindset and mental vibes we both have same mindset that's why we are very close to each other and it is part of our hobby so that's we enjoy with a lot and we spend more time.
audio_120.wav,3.0, I want to ride the train however the file is very long. There are several elders ahead of me and then when the train comes I step in the train slowly and let the elders move ahead of me and have to locate their seat in a proper place. I I allow the elders to sit down and I find myself standing in the train while the train is moving slowly going to the north side of the train.
audio_199.wav,3.0," So school playground have multiple things where students can play games. It will not only help them to refresh their mind, but help them to make them physical active. School playground is one of the major part of our infrastructure of the school. As it is a place where we can check which kind of student have which type of personality like maybe a student can be a, a student can be a sports person, maybe he like to play cricket, volleyball and other matches. It will help to develop their skills, show social skills as well as their physical skills."
audio_209.wav,2.0," I'm in a part right now, so I can't imagine a lot of people running. I can't imagine my family, we're just about to take our plane to go into vacation. There's a lot of sound, a lot of screams, a lot of people running from one side to another side. side and many different people many different stores and planes many many many planes and some big big really big planes"
audio_146.wav,2.0," I would like to go to the Sachi for the Sachi Stoop, it is a very famous place in the M.P. and there are local food will be a good, a very best food like Pao Haji. And the latest it is like a sandwich and a Maima sandwich is the famous food of the Sachi. And this is made by Samrat Ashok. They are the powerful Emperor of India. Its empire becomes over all the India and after the India, he will establish our empire to defeat the many kings. And after that he made a stoop called a Sachi stoop for Buddhas. It is established in the Sachi."
audio_246.wav,3.0," So, my stay at a resort is a stay in a resort at the beach, so I love to explore the beach, I love the water, I love nature and also the stay, the resort that I'm in also has a lot of animals surrounding like monkeys and it has a lot of pools, also it is an all-inclusive resort so I have access to food and drinks whenever I want and I have delicious meals three times a day in the official restaurant. So I also have a bedroom that has a beautiful view to the beach and I can see the sunset from it."
audio_315.wav,3.0," Okay, my stay was quiet, fun and comfortable. The resort was actually really great. The rooms were very beautiful, the decoration, all according to the theme of the resort, that it was nature. The rooms were very comfortable, the team, the working team, they were all very very kind. I really enjoy my stay at the resort and I will definitely come back again. I will recommend it to other people too. It's a place that you must visit."
audio_37.wav,3.0," okay in an airport first you are going to see a lot of planes because all the people are going to travel a lot around the world so that's why you are going to see a lot of people also running to try to not lost their flights you're going to see a lot of people waiting for a lot of time maybe just sleeping on the seats or in the floor you can find a lot of things a lot of stores when you are purchased a lot of things. The airports are so big so you can find like bathrooms, you can find stores of coffee, of breakfast, you can find a lot of things. Also in some airports you can find some places like a little hotel when you can..."
audio_140.wav,2.0," My favorite place to visit is my home, my hometown, where I was born. Because since childhood I was far from my home to study, that's why my favorite place is my home. And I love everything about my home. And I was so excited when I want to go home. I love my parents, though happiness I get in my home was insane, I can't describe this. This is the best moment of my life when I was at my home. So, my favorite place is to rent my home. That's it."
audio_299.wav,3.0," This is my favorite place to visit these beaches. favorite place to visit is beaches with crystal clear waters of sands and gentle ocean breezes. The combination of natural immutability, relaxation and this soothing sounds of waves make it a favorite place for me. Makes the favorite place for me. Beachers offer a rhythm of waves, warm sand beneath your feet and and breathing sunsets, it seeks both adventure and relaxation."
audio_159.wav,2.5," Talking about the goal, my goal is to earn a lot of money in my life to fulfill my family's dream, to fulfill their requirements. Now if you see I'm working and keeping my struggle in my life so that I can give everything to my family the thing they need in the life I have to fill their needs, the goods, the good life I have to give them. I want to take my family to Umrah and Hajj. Okay so this is the goal in my life I have to go with. Now if you see I had walking with a lot of companies, agencies but we are looking for to run our own business. So this is the company which I'm walking with. It gives me a good support so I can achieve the goal in my life to give everything to my family, my dad, my parents and my wife as well. So if you go with your goals, you have to achieve it with your hard work. Thank you."
audio_302.wav,4.0, The best day of my life was my 20th birthday because we celebrated it on the beach that day so regarding that day we had a lot of games and events regarding my birthday so for example we had a game called crack a melon where you spin around with a blindfold and butt in hand and then you need to listen for the commands of your friends so you can crack the melon. So yeah overall it was the super fun experience and the best day of my life.
audio_336.wav,2.0, well what I can what I can describe of a school playground could be medikits playing around with a lot of toys that are given from the school I can see also lots of sport that they can play like body ball basketball or even football that is one of the most popular sport that is here in Peru. I think that the enjoyment in this place is kind of interesting because kids tend to play a lot and not care a lot about the school but they really like this place.
audio_60.wav,2.0," If I could describe a crowded market, a crowded market, it could be a market that could be crowd full of people, no space around some people going forward, some are going backward. There is no space, there is no chance to make sure that your things are on your pockets because there might be people around trying to scam us around. A crowded market, it is full of people around everywhere. If you go that side, you'll see a lot of people in front of you, back worth of you. A crowded market, it is a lot of..."
audio_112.wav,2.5," My school playground when the bell rang is very enthusiastic and very ever memorable to see playground. My school playground was a peak and a square covered with a large boundary wall and it will be divided into three sets with the tennis one, one for playing tennis and another for football and volleyball. There are many trees in down there in the pios to ensure that we can reach out to take rest between the interval time of the school and there are at the corner there are three rooms."
audio_169.wav,2.5, the smart phone application that I use the most is Instagram because Instagram we have using lots of reason by using the Instagram we can chat with the friends and call with the friends so in Instagram they can provide the features like chatting and calling and video call also in Instagram there are much more futures are there like we are viewing our content like a reels and post of others people like celebrities and friends and other unknown peoples also. We can spend our time with enjoying and as well as viewing the news on Instagram and making the content and drills on that platform also.
